seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
Hk_FBgn0263220_notChanged	chrX	10261485	10267263	5779	*	8.27851851536239	8.21036768790269	8.34359469242492	-0.0240577914037958	0.718609883344951	0.932335962067472	252.76	339.62	271.41	378.28
Med_FBgn0011655_notChanged	chr3R	31609046	31666646	57601	*	8.6304865519165	9.11939034309996	7.88537530508913	0.0134114622592807	0.718763686683022	0.932335962067472	126.87	985.48	472.89	0
Rca1_FBgn0017551_notChanged	chr2L	6850315	6862849	12535	*	7.15374838487696	7.52030910464523	6.66111046941992	0.0106516747335951	0.719522038800059	0.93295392883597	63.43	303.74	202.41	0
Obp69a_FBgn0011279_notChanged	chr3L	12394171	12403935	9765	*	7.00207339305591	7.36076203511259	6.52360694566998	0.0105252385013413	0.720952026233595	0.933796461723716	97.59	231.14	184.01	0
Porin2_FBgn0069354_notChanged	chr2L	10845044	10864006	18963	*	7.72413146294914	8.17504410426437	7.06462609880354	0.0122425846614037	0.721207056524905	0.933796461723716	194.2	383.85	267.73	0
CG30089_FBgn0050089_notChanged	chr2R	15725381	15764044	38664	*	9.42317288247937	9.90059697185734	8.70470949642378	0.0130161696620437	0.721572957417725	0.933796461723716	828.53	1083.11	834.47	0
PolE2_FBgn0035644_notChanged	chr3L	5895435	5904456	9022	*	7.05360527283328	7.41335696269075	6.57323771339458	0.0105119027877462	0.721759903215117	0.933796461723716	83.93	257.01	190.45	0
l(2)k09848_FBgn0284246_notChanged	chr2R	6074367	6082572	8206	*	7.23143087561874	7.36243967619881	7.08732627539248	0.0161449399189249	0.721794278069577	0.933796461723716	140.53	188.58	202.41	69.57
CG32944_FBgn0052944_Up	chr3R	4417578	4421578	4001	*	6.62279635146229	6.76183112880661	6.46891951602584	0.0155058063633277	0.722112915341357	0.933796461723716	92.71	124.33	127.88	49.28
CG11905_FBgn0036678_Down	chr3L	16933536	16937536	4001	*	6.47727784523162	6.84183066020773	5.98827521267343	0.0105347393401964	0.72265473698632	0.933796461723716	91.73	137.68	126.96	0
plum_FBgn0039431_notChanged	chr3R	26533217	26606051	72835	*	9.93400960917762	10.4184157221398	9.19942287684225	0.0132302095354609	0.722805276101484	0.933796461723716	1065.67	1671.39	1175.8	0
Ir87a_FBgn0038153_notChanged	chr3R	13418279	13430375	12097	*	7.15333855564886	7.04546156119868	7.25370726265931	-0.0186715921716442	0.723227868928405	0.933796461723716	95.64	168.56	184.93	120.29
hiw_FBgn0030600_Up	chrX	15061429	15071091	9663	*	8.98078905721238	8.9169731035152	9.04190135660218	-0.0239155703320301	0.723524940974137	0.933796461723716	411.83	554.91	432.41	621.76
glo_FBgn0259139_notChanged	chr3R	11817339	11824493	7155	*	8.95304763162579	8.92264126617144	8.98282635536987	-0.0251482413472213	0.723587468171153	0.933796461723716	489.9	480.64	485.78	526.11
zfh1_FBgn0004606_notChanged	chr3R	30763926	30791202	27277	*	6.60957051101723	7.13976964166737	5.7623938052571	0.0148959349627417	0.724080742970081	0.933796461723716	0	282.04	108.56	0
CheB42c_FBgn0066292_notChanged	chr2R	6969637	6977133	7497	*	7.40651574685638	7.5276306010478	7.27429367544189	0.0167349647391743	0.724286709810293	0.933796461723716	145.41	223.63	222.65	86.96
CG8192_FBgn0034030_Down	chr2R	15547984	15551984	4001	*	5.37628581134993	5.75731221012702	4.85703067939517	0.0106887649413546	0.724574563632865	0.933796461723716	49.77	58.41	57.96	0
CG9825_FBgn0034783_notChanged	chr2R	22835361	22841291	5931	*	4.99186379456004	5.39298393154511	4.43433960757289	0.0110209560377112	0.724590101223217	0.933796461723716	15.61	68.42	43.24	0
CG3655_FBgn0040397_notChanged	chrX	1132896	1136896	4001	*	7.30626518164421	7.40019300381929	7.20579360462966	0.0190781071744652	0.724687009279693	0.933796461723716	125.89	211.95	114.08	181.17
CG43897_FBgn0264489_Down	chr3L	9811847	9840670	28824	*	6.44890128990168	6.98206418885813	5.59399627356138	0.0150124134820203	0.725920031583417	0.933859700078359	0	252.84	96.6	0
CG13869_FBgn0034486_notChanged	chr2R	20237429	20241429	4001	*	4.19916181332567	4.78328432474364	3.20167885078262	0.0172911124549376	0.726617853186891	0.933859700078359	0	55.07	18.4	0
Nha1_FBgn0031865_notChanged	chr2L	6868389	6934057	65669	*	9.22816517541647	9.69787985495047	8.52720918235018	0.0127292261754384	0.72675540846338	0.933859700078359	550.4	1110.65	737.86	0
Gdi_FBgn0004868_notChanged	chr2L	9492876	9544480	51605	*	10.6122919518862	10.6819420762335	10.5391079444755	0.02220709614718	0.727243122673396	0.933859700078359	1476.52	1809.08	1964.26	1011.63
alpha-Cat_FBgn0010215_notChanged	chr3L	23336100	23347936	11837	*	9.24954872429703	9.19513335575651	9.3019860434487	-0.0245065362309516	0.727333165546983	0.933859700078359	592.37	579.94	508.78	753.65
dre4_FBgn0002183_notChanged	chr3L	1874312	1878312	4001	*	5.84311659000411	6.21586688074611	5.33918237453255	0.0105028383539386	0.727431921247149	0.933859700078359	52.7	95.96	80.96	0
loco_FBgn0020278_notChanged	chr3R	22637387	22704084	66698	*	8.8771721744855	9.34055761166315	8.19036353755478	0.0125232533596571	0.727579820038443	0.933859700078359	419.63	877	584.22	0
RpS3A_FBgn0017545_notChanged	chr4	65207	116270	51064	*	10.4209018605909	10.4455862216744	10.3957877897192	0.0240106403713022	0.727602329854194	0.933859700078359	1303.79	1485.31	1372.68	1321.79
CG5758_FBgn0032666_notChanged	chr2L	18117995	18131862	13868	*	7.49903148420965	7.83826833224407	7.05467643839593	0.0101423455893577	0.727826901818049	0.933859700078359	175.66	282.04	265.89	0
Clc_FBgn0024814_notChanged	chr3L	20239053	20267554	28502	*	7.84496586561952	8.29042587379787	7.19716336966013	0.0120058899859563	0.727885280423474	0.933859700078359	198.11	428.07	293.49	0
CG12708_FBgn0030666_notChanged	chrX	15673476	15679737	6262	*	6.95356386959628	7.02351765552946	6.88004452370456	0.0217649692028481	0.728072320007668	0.933859700078359	114.18	146.03	109.48	126.09
Wdr59_FBgn0032339_notChanged	chr2L	11089444	11097096	7653	*	6.70077828050831	7.05600338137293	6.22847891012633	0.0102746341636743	0.728122703596908	0.933859700078359	91.73	174.4	149.96	0
Cnx99A_FBgn0015622_notChanged	chr3R	29317644	29321644	4001	*	6.9528848419304	6.86170908023408	7.03863937295649	-0.0198443769175674	0.728877057993858	0.93446500771084	142.48	90.12	122.36	140.59
lncRNA:CR44974_FBgn0266309_notChanged	chr2L	15744257	15757900	13644	*	8.75117814765207	8.78475251039845	8.71680378872354	0.0250768719422788	0.729297225250364	0.934641564040842	426.46	455.61	444.37	397.12
Cyp12b2_FBgn0034387_notChanged	chr2R	18752995	18779166	26172	*	8.53610534012128	8.98817246659927	7.87410419275411	0.01216036459702	0.730389955600254	0.935457014565809	392.31	623.33	469.21	0
osy_FBgn0053970_Down	chr3R	26316355	26364588	48234	*	7.72728308579678	8.30874581371613	6.73773175102283	0.0172156461636544	0.730737132910658	0.935457014565809	0	634.18	213.45	0
Slc45-1_FBgn0035968_notChanged	chr3L	9206853	9210853	4001	*	3.02144355579727	3.59687120051276	2.04967575733757	0.01682082343275	0.731018017947575	0.935457014565809	0	24.2	8.28	0
CG42709_FBgn0261674_notChanged	chr3L	12788192	12798084	9893	*	8.08543048510144	8.20107347149898	7.95970366966594	0.0164752860850305	0.731457603637255	0.935457014565809	289.84	298.73	379.05	118.85
InR_FBgn0283499_notChanged	chr3R	21617321	21621321	4001	*	5.93624217167203	6.05929808714974	5.8017030142074	0.0158073882342751	0.731999777004566	0.935457014565809	56.6	76.77	68.08	43.48
Ntan1_FBgn0034371_notChanged	chr2R	18656222	18660222	4001	*	6.59082216984599	6.71763362496866	6.45178045653484	0.0154498512218272	0.732636256289151	0.935457014565809	87.83	122.66	121.44	53.63
Art2_FBgn0031592_notChanged	chr2L	4279324	4347776	68453	*	9.67986479577066	10.1471560356521	8.98434950945962	0.012594203374139	0.732783291018366	0.935457014565809	874.4	1393.52	1012.95	0
CG4074_FBgn0037017_notChanged	chr3L	20767500	20782378	14879	*	9.36542977541648	9.40637188780116	9.32329174918462	0.0247233406503853	0.733364522722306	0.935457014565809	601.15	756.01	692.78	588.43
Dab_FBgn0000414_notChanged	chr3L	16710126	16741364	31239	*	8.36369824003155	8.80772235267246	7.7189545439922	0.0118905331925022	0.734062553164088	0.935457014565809	357.18	539.05	421.37	0
stan_FBgn0024836_notChanged	chr2R	10671345	10723138	51794	*	8.78307683197434	9.23978799336237	8.11097193660644	0.0122566439874713	0.734099315848285	0.935457014565809	305.45	903.7	552.94	0
CG15822_FBgn0035308_Down	chr3L	2161863	2165863	4001	*	7.12363584092404	7.04816468473077	7.19535439840914	-0.0206600368955931	0.734661749419169	0.935457014565809	127.84	136.85	175.73	117.4
Dtg_FBgn0038071_Down	chr3R	12646058	12683375	37318	*	8.87260321539031	9.32464005006961	8.21066763400987	0.0121072232625837	0.735214316240146	0.935457014565809	459.64	822.76	592.5	0
CG1234_FBgn0037489_notChanged	chr3R	7244969	7253957	8989	*	8.6910016158714	8.64431188934138	8.73622757753849	-0.0241224727943624	0.735299671091732	0.935457014565809	351.32	448.93	467.37	385.52
Ude_FBgn0039226_Up	chr3R	24797668	24801668	4001	*	7.15469624088573	7.25152268059073	7.05090076713263	0.0180660213182549	0.735348013169863	0.935457014565809	133.7	171.06	173.89	91.31
CG4009_FBgn0038469_Up	chr3R	17034045	17038045	4001	*	5.14089740027602	5.51491231290137	4.63463825805872	0.0103082833231698	0.735636210800236	0.935457014565809	32.2	59.25	49.68	0
Pka-C1_FBgn0000273_Down	chr2L	9697297	9713271	15975	*	9.6999537935223	9.67913970465764	9.72047185854346	-0.0224391748980111	0.735677967126677	0.935457014565809	828.53	811.08	861.15	826.12
CG31817_FBgn0028899_notChanged	chr2L	16335885	16344324	8440	*	7.64376338418951	7.76136095236496	7.51572260867429	0.0158725106716739	0.735745947916344	0.935457014565809	184.44	249.5	273.25	92.76
Atg16_FBgn0039705_notChanged	chr3R	29833101	29839447	6347	*	6.92512873321459	7.06349733073665	6.77206762246349	0.0141980567658082	0.735883190744424	0.935457014565809	89.78	177.74	159.16	59.42
mas_FBgn0011653_notChanged	chr3L	4165464	4226003	60540	*	9.43878547833697	9.89884373737412	8.75933400550804	0.0123408153751121	0.736010187902143	0.935457014565809	674.34	1234.98	866.67	0
CG7465_FBgn0035551_notChanged	chr3L	4478283	4483487	5205	*	3.83988889992606	4.41131554735668	2.87975075589526	0.0166909023591486	0.736212235228946	0.935457014565809	0	42.56	14.72	0
Snx1_FBgn0031534_notChanged	chr2L	3447683	3463952	16270	*	7.10028532929897	7.44414647483357	6.64793508067218	0.00990144028904052	0.736896096089098	0.935457014565809	77.1	271.19	200.57	0
CG30148_FBgn0050148_notChanged	chr2R	20545658	20549658	4001	*	4.99748329728101	5.36973691683115	4.49446060001046	0.0102467670022949	0.736936435405689	0.935457014565809	35.13	47.56	45.08	0
vir-1_FBgn0043841_notChanged	chr2L	12421439	12443279	21841	*	9.79918342382746	9.82886651728156	9.76887675571745	0.024113222894875	0.737129979844826	0.935457014565809	845.12	973.8	917.27	827.57
Eip63F-1_FBgn0004910_notChanged	chr3L	3933617	3949278	15662	*	7.40753799311419	7.74132999768658	6.97250789681511	0.00980191542207646	0.737156590151766	0.935457014565809	125.89	302.07	251.17	0
CG11893_FBgn0039316_notChanged	chr3R	25287889	25297594	9706	*	7.44549565655842	7.54505274340928	7.33855574459318	0.0174720883677404	0.737708171844684	0.935457014565809	159.07	214.45	220.81	102.9
CG43402_FBgn0263321_notChanged	chr2L	1440627	1445832	5206	*	6.68999184717428	6.76286553232141	6.61324041067276	0.0205003179369482	0.738036512390388	0.935457014565809	99.54	117.66	103.04	92.76
e_FBgn0000527_notChanged	chr3R	21235177	21239177	4001	*	4.80865391127849	5.19888078865719	4.27206817867402	0.010529120343536	0.738231325030677	0.935457014565809	11.71	61.75	38.64	0
sw_FBgn0003654_notChanged	chrX	20234382	20259199	24818	*	10.2165309618766	10.2452161638808	10.1872638197678	0.0240752615778323	0.738235863261562	0.935457014565809	1157.41	1270.03	1060.79	1271.06
mtgo_FBgn0259735_notChanged	chr2L	16543016	16665218	122203	*	8.43571284376172	8.89576822882198	7.75626770246026	0.012313236347621	0.739047013806176	0.935457014565809	101.49	851.13	432.41	0
IntS6_FBgn0261383_notChanged	chrX	5745254	5761751	16498	*	9.93578026530526	9.96979591328946	9.90094319511724	0.0242482506557321	0.739247634443122	0.935457014565809	964.18	1041.39	838.15	1073.96
CG1513_FBgn0033463_notChanged	chr2R	9889689	9900513	10825	*	6.71765534449874	7.0625807818804	6.26345504836931	0.00984285370172668	0.739255980901872	0.935457014565809	77.1	190.25	153.64	0
spir_FBgn0003475_notChanged	chr2L	20309219	20367254	58036	*	9.68301461081172	10.1405828114724	9.00903377284022	0.0122325360548785	0.739654823381562	0.935457014565809	924.17	1333.44	1030.43	0
CG34425_FBgn0085454_notChanged	chr3R	4504365	4508365	4001	*	3.63215232192634	4.19832182402248	2.68710567795286	0.0164435639184636	0.739776130648581	0.935457014565809	0	36.72	12.88	0
CG14812_FBgn0026090_notChanged	chrX	1856971	1863790	6820	*	8.39595040388076	8.34826715077886	8.44210794596618	-0.0237389779837865	0.740243965707482	0.935457014565809	323.02	328.77	299.93	395.67
bw_FBgn0000241_Down	chr2R	23536499	23540499	4001	*	4.62752580256579	4.9980455355199	4.12767826933884	0.0101220231391951	0.74071189866454	0.935457014565809	32.2	31.71	34.96	0
PolD3_FBgn0283467_notChanged	chr2L	15254304	15259642	5339	*	6.46376553823865	6.80899632102603	6.00903377284022	0.00980353708979114	0.740712742836053	0.935457014565809	84.9	139.35	128.8	0
CG14692_FBgn0037836_notChanged	chr3R	10801955	10805955	4001	*	4.90667043390602	5.27910665921464	4.40331271195227	0.0101448611333541	0.74143795144969	0.935457014565809	23.42	54.24	42.32	0
nrv1_FBgn0015776_notChanged	chr2L	6784861	6788861	4001	*	8.26911349011461	8.19979069224385	8.33525742856344	-0.0211228586334696	0.741740316158343	0.935457014565809	303.5	284.55	240.13	405.81
CG42673_FBgn0261555_notChanged	chr3L	9545220	9633795	88576	*	9.4469689552879	9.90173538160649	8.77910767881837	0.0121258221868041	0.742044048048431	0.935457014565809	533.81	1379.34	878.63	0
CG10479_FBgn0035656_notChanged	chr3L	5974007	5978007	4001	*	3.83102913128049	4.26775867378888	3.20167885078262	0.011534856253798	0.74204742143485	0.935457014565809	0.98	37.55	18.4	0
stj_FBgn0261041_notChanged	chr2R	13803794	13821571	17778	*	6.45925087858634	6.80188220104783	6.00903377284022	0.00971954284689732	0.74267195932581	0.935457014565809	88.81	134.35	128.8	0
Cpr12A_FBgn0030494_Down	chrX	13541643	13546907	5265	*	6.55544409956549	6.66592215133183	6.43579907509674	0.0157125320616718	0.742907177182508	0.935457014565809	71.24	131.84	102.12	71.02
CG11537_FBgn0035400_notChanged	chr3L	3141457	3174545	33089	*	10.6819018296069	10.6504504519383	10.7126821567827	-0.0237698153451967	0.743049940435385	0.935457014565809	1470.67	1743.99	1824.42	1531.94
fd59A_FBgn0004896_notChanged	chr2R	22866159	22920790	54632	*	9.80754122411926	10.2629332583241	9.13831678978519	0.0121358408937316	0.743151436134291	0.935457014565809	909.53	1547.9	1127.04	0
Pop2_FBgn0036239_notChanged	chr3L	12000915	12010051	9137	*	8.45456905161167	8.37192547055184	8.53273386821149	-0.0189280304098793	0.743523556234059	0.935457014565809	293.74	368.83	498.66	242.04
eIF4E4_FBgn0035709_notChanged	chr3L	6663641	6667641	4001	*	2.58277046991079	3.13120762816394	1.68710567795286	0.0155612196252819	0.743593704190855	0.935457014565809	0	17.52	6.44	0
CG44102_FBgn0264911_notChanged	chr2R	4905685	4909685	4001	*	4.98265103182012	4.70213703091158	5.21740047466407	-0.00972161565440199	0.744538416568381	0.935457014565809	19.52	32.54	67.16	7.25
Gnf1_FBgn0004913_notChanged	chr3R	4904622	4949278	44657	*	9.06739078665913	9.51135119465073	8.42278257615049	0.0117780732014349	0.744550845630334	0.935457014565809	461.6	998	686.34	0
Ak1_FBgn0022709_notChanged	chr3L	12202082	12208022	5941	*	6.73751403232438	6.94826533862168	6.49062097639505	0.0102558028471771	0.744640062374312	0.935457014565809	51.72	195.26	161.01	18.84
Con_FBgn0005775_notChanged	chr3L	5077033	5081033	4001	*	0.587913699134326	1.06081830027255	0	0.0121487509229227	0.74494212385224	0.935457014565809	0	4.17	1.84	0
lncRNA:CR44517_FBgn0265710_notChanged	chrX	9139965	9153976	14012	*	9.65024713953327	9.60829684861256	9.69101199985879	-0.0235072398222623	0.744979358504566	0.935457014565809	660.68	900.37	799.5	853.66
cm_FBgn0000330_notChanged	chrX	7009145	7017009	7865	*	9.16250626276665	9.11355254690212	9.2098532455536	-0.0230380923034427	0.744982507717654	0.935457014565809	510.39	597.46	495.9	688.43
CG5359_FBgn0037773_notChanged	chr3R	9999276	10003276	4001	*	5.96297888189109	6.31606898364088	5.49446060001046	0.00977392229049505	0.745369511600949	0.935457014565809	45.87	113.48	90.16	0
asRNA:CR46029_FBgn0267693_notChanged	chr3R	16478850	16486223	7374	*	8.00506016763974	8.06151449454739	7.94630643377712	0.0217767679911932	0.745671041747476	0.935457014565809	220.55	313.75	268.65	224.65
rhi_FBgn0004400_notChanged	chr2R	17631516	17635516	4001	*	4.07370479353246	4.44074841109128	3.58019047403635	0.00992861510293995	0.746062952186263	0.935457014565809	17.57	25.87	23.92	0
DnaJ-1_FBgn0263106_notChanged	chr3L	5750189	5788718	38530	*	10.7831401090204	10.8114925054852	10.7542193316838	0.0232114469536009	0.746084202911368	0.935457014565809	1683.41	1910.88	1873.18	1581.22
dpy_FBgn0053196_notChanged	chr2L	4612300	4616300	4001	*	5.33100273141582	5.68716952695709	4.85703067939517	0.00977874911374865	0.746569984347592	0.935457014565809	54.65	48.4	57.96	0
Smg5_FBgn0019890_notChanged	chr2L	13902661	13985269	82609	*	8.68961559107822	9.13137556632618	8.04967575733757	0.011692251680156	0.746787757734862	0.935457014565809	225.43	896.19	529.94	0
Sobp_FBgn0033654_notChanged	chr2R	11837825	11868383	30559	*	8.62780094540475	9.06069165946263	8.00645522873845	0.0114356734053618	0.746969041296675	0.935457014565809	362.06	705.94	514.3	0
Lk6_FBgn0017581_notChanged	chr3R	11762457	11766457	4001	*	8.35480232427772	8.39086486670849	8.31781517772827	0.0234178505187017	0.746994426140581	0.935457014565809	348.39	322.93	288.89	349.29
CG2162_FBgn0035388_notChanged	chr3L	3033196	3057842	24647	*	10.3031909992052	10.2762088747223	10.3296777390498	-0.0229296271178548	0.748170170847174	0.935457014565809	1158.38	1321.76	1370.84	1202.95
Pits_FBgn0030400_notChanged	chrX	12581193	12585193	4001	*	7.24727633917094	7.30650113674239	7.18551580773199	0.0206870709246841	0.748435056467664	0.935457014565809	140.53	176.07	128.8	162.33
CG9492_FBgn0037726_notChanged	chr3R	9672643	9689141	16499	*	9.05317576221851	9.00143155969932	9.10312816891448	-0.0221630789443171	0.748454203329573	0.935457014565809	416.71	608.31	599.86	500.02
cutlet_FBgn0015376_notChanged	chr2L	3709748	3731145	21398	*	8.07123025055511	8.49324667617213	7.47220779316334	0.0111212946698098	0.748546174289469	0.935457014565809	234.21	486.48	355.13	0
Klp10A_FBgn0030268_notChanged	chrX	11135118	11166670	31553	*	10.7659254275118	10.7291360646284	10.8017999264332	-0.0233335073992777	0.748570348637686	0.935457014565809	1568.26	1826.6	1548.41	2021.82
puf_FBgn0039214_notChanged	chr3R	24648043	24713595	65553	*	7.51490084320405	8.06756513271313	6.60767121045845	0.0159061520772101	0.749135586425341	0.935457014565809	0	536.55	195.05	0
ND-51_FBgn0031771_notChanged	chr2L	6060757	6076796	16040	*	9.26805281169626	9.30157851306718	9.2337294590867	0.0232849058110829	0.749141551916637	0.935457014565809	561.14	700.93	602.62	601.47
Tsp_FBgn0031850_notChanged	chr2L	6707086	6711086	4001	*	6.43712103086232	6.53375573086423	6.33354587169171	0.0165017988741996	0.749548808413912	0.935457014565809	81	104.31	97.52	63.77
